serial,constituency_number,township,ward_village
5,2,ိ ကျးရွာအပ်စ၊,11။ ရလ်ဘူး ကျးရွာ  အပ်စ
5,2,ိ ကျးရွာအပ်စ၊,12။ အဲလဇ  ် ာမွာလ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,13။ တျဒိင် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,14။ ဟရိနန  ှ ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,15။ ဇာထလိရ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,16။  က လာမွန် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,17။ ကျဲရ်မွန် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,18။ ရာလ်  လန် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,19။ ဆွန်းတလား( ဟာင်း) ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,20။  ိ း် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,21။ လှာင်မွာလ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,22။ ခွန်လီ  ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,23။ ဆယ်ပီး ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,24။ တလန်ကျိန်  ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,25။ လိဆာအိ ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,26။ ဘွာမင်း ကျးရွာ  အပ်စ
5,2,ိ ကျးရွာအပ်စ၊,27။ လွန်ခွာ ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,28။  ခ ဆွမး် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,29။ ဆိမ/် ဒီဟိင် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,30။ သီးလမ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,31။  တလန် ဇာလ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,32။  ခ လး ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,33။  ိ ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,34။ ဒါရ်သသ  ဲ းီ ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,35။ ငါလ်သးီ  ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,36။ အိင်ရဲဘွာလ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,37။  ဇာင်သဲ  ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,38။ ဆယ် လာန် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,39။ စီငင်  40။ မှာင်ကွန် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,41။ သီးဘွာလ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,42။  စ တာမ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,43။ ဗန်ဗား ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,44။ လိင်း ဇာလ်  ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,45။ ခါထီရ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,46။ ထိနး် စာန်း ကျးရွာ  အပ်စ
5,2,ိ ကျးရွာအပ်စ၊,47။ ဆအက် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,48။ ကာင် ဟွ ့ ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,49။ သီးကျိရ် ကျးရွာအပ်စ
5,2,ိ ကျးရွာအပ်စ၊,50။ ကျာ့သဲ ကျးရွာအပ်စ။
7,1,် ကျး,undefined
7,1,် ကျး,2။ အမှတ်(2)ရပ်ကက  (ကန်ပက်လက် မို )
7,1,် ကျး,့ 3။ မ ကား ကျးရွာအပ်စ
7,1,် ကျး,4။ တငယ် ကျးရွာ  အပ်စ
7,1,် ကျး,5။ ခိ တာ် ကျးရွာအပ်စ
7,1,် ကျး,6။ င လာင်း ကျးရွာအပ်စ
7,1,် ကျး,7။  ကန် ့သာရ ကျးရွာအပ်စ
7,1,် ကျး,8။ ကက်ြခ ကျးရွာအပ်စ
7,1,် ကျး,9။ လွနဒ  ရွာအပ်စ
7,1,် ကျး,10။  ဘာင်ဘင်  ကျးရွာအပ်စ
7,1,် ကျး,11။  ဆ ကး ကျးရွာ  အပ်စ
7,1,် ကျး,12။ မာ ကား ကျးရွာအပ်စ။
8,2,ကျးရွာအပ်စ။,1။ မှန် တာင် ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,2။ လဲပ ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,3။ ငွနး် ဇိင် ကျး  ြပည်နယ်လတ် တာ်  ရွာအပ်စ
8,2,ကျးရွာအပ်စ။,4။  လာက် မာ့ ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,5။  အာက်ကန် ့ ကျးရွာ  အပ်စ
8,2,ကျးရွာအပ်စ။,6။ ကျင် ဒွး ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,7။ ပူ စာ ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,8။  မှူးချိနး် ဒိနး် ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,9။  ကာနန်း ကျးရွာအပ်စ
8,2,ကျးရွာအပ်စ။,10။
9,1,ကန်ြပင် ကျးရွာအပ်စ။,့  1။ မို မရပ်  ကကွ ်(ပလက်0 မို ့)
9,1,ကန်ြပင် ကျးရွာအပ်စ။,2။ တမန်းသား ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,3။  ြပည်နယ်လတ် တာ်  ရပ်0 ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,4။ တွက  ီ င်း0 ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,5။  ဘာင်ပးီ  ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,6။ ပိနတ  ္နဲ ပင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,7။ ငရှား ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,8။ ငဒက် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,9။ ကျီး လ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,10။ က သာင်  ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,11။ ကွမး် ချာင်း0 ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,12။ ြပင်ငူ ကျးရွာ  အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,13။ တွဆ  ီ းီ ဝ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,14။  ြမာင်း ချာင်း ကျးရွာ  အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,15။ ငတိနး် ကျးရွာ အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,16။ ဒလက် မ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,17။ အာက်ဘလိင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,18။ တတ် ကးဝ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,19။ ကန်း တာ် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,20။ တရွနအ  ိ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,21။  ဇဉ် ဘာင်းြပင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,22။ ရှငမ  ် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,23။  သာယာကန်း ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,24။ ယင်ခ0 ကျးရွာ အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,25။ မီးဇာ  ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,26။ စက်ပစ်ြပင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,27။ အထက်သမ  အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,28။  အထက်ဘလိင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,29။  ကွမး် တာင်  ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,30။ ဆတ်ချိုင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,31။ ရှငး် လက်ဝ ကျး  ရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,32။  ရလိက်0 ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,33။ ဆင်အး0  ိ  ကျးရွာ  အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,34။ ရှာအိ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,35။ ပါရာ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,36။  ် လန် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,37။ ဝါးရ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,38။ မအူ  ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,39။ မိတ0  ် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,40။ ပကာ0 ကျးရွာ  အပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,41။ မာ်တလာ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,42။ ရလိင်ပီွ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,43။ အန်းသီးဝ ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,44။ ဒူရီ တာင် ကျးရွာအပ်စ
9,1,ကန်ြပင် ကျးရွာအပ်စ။,45။
10,2,ိ က,1။ ရွာမရပ်ကက  ွ (် ပလက်0 မို ့)
10,2,ိ က,2။ ရိကာ္ခ ရပ်ကက  ွ (် ပလက်0 မို ့)
10,2,ိ က,3။ရပ်ကက
10,2,ိ က,4။ အမှတ်(2)ရပ်ကက  ွ ်(ဆမီး မို ့)
10,2,ိ က,5။  အမှတ်(3)ရပ်ကက  ွ ်(ဆမီး မို ့)
10,2,ိ က,6။ ကင်ဝ ကျးရွာအပ်စ
10,2,ိ က,7။ မွန် ထာင့်  ကျးရွာအပ်စ
10,2,ိ က,8။ စိမစ  ့် င်းဝ ကျးရွာအပ်စ
10,2,ိ က,9။ လယ်လှ ကျးရွာ  အပ်စ
10,2,ိ က,10။  အာက်သမ  ဲ ဝ ကျးရွာအပ်စ
